country,year,iso,ref,Category,Income..net.,incomegroup,id,gdp_ppp_pc_usd2011,avg_gdp,loggdp,population,TFP_yoy,Primary_prct,Secondary_prct,Tertiary_prct,gini,labsh,Pub_spend_Educ,Educ_GINI,life_exp,Component2,Trade
Luxembourg,1994,lux,lux1994,d10,0.2189,High income,Luxembourg1994,65.426,25.90496667,4.180919733,402435,2.282913236,0.3168,0.5018,0.1806,0.26447,0.545945168,,,76.37073171,-0.583389567,185.7862471
Mexico,1994,mex,mex1994,d10,0.425565594,Upper middle income,Mexico1994,14.422,9.671631579,2.668754818,367203841,0.896881576,0.2422,0.3554,0.0846,0.512134652,0.434354901,3.647089958,28.756956,72.279,-1.047145596,30.70997185
North Macedonia,1994,mkd,mkd1994,d10,0.21,Upper middle income,North Macedonia1994,7.733,9.671631579,2.045496886,1981703,0.740664022,0.1252,0.4902,0.092,0.33453,0.709720969,4.52628994,,71.871,4.766706815,82.33506494
Panama,1994,pan,pan1994,d10,0.428,High income,Panama1994,9.286,25.90496667,2.22850789,2684183,0.910524915,0.279,0.3848,0.1162,0.5162,0.445979804,3.470540047,26.539733,73.879,-0.888995431,143.6090328
Paraguay,1994,pry,pry1994,d10,0.39245,Upper middle income,Paraguay1994,8.379,9.671631579,2.125728576,4651225,0.633565821,0.334,0.2302,0.067,0.483405,0.46434021,,23.314258,69.335,-0.07168019,123.0793295
Peru,1994,per,per1994,d10,0.4478,Upper middle income,Peru1994,5.871,9.671631579,1.770024977,94709472,0.542381379,0.1198,0.4326,0.1378,0.52856,0.430306047,,25.640173,68.405,-2.000876958,28.92299577
Poland,1994,pol,pol1994,d10,0.2602,High income,Poland1994,10.624,25.90496667,2.363115593,38383516,1.526969013,0.0688,0.7932,0.138,0.31915,0.626219392,,27.832408,71.69512195,-0.41432562,
Slovenia,1994,svn,svn1994,d10,0.1915,High income,Slovenia1994,17.653,25.90496667,2.870905741,1995607,0.884400693,0.052,0.8108,0.132,0.21565,0.722421467,,,73.40487805,-1.577407877,
United Kingdom,1994,gbr,gbr1994,d10,0.281,High income,United Kingdom1994,27.9455,25.90496667,3.330256185,115574155,1.235123409,0,0.7788,0.2214,0.35425,0.549945593,4.850830078,8.9079,76.88536585,0.324612286,51.58275715
United States,1994,usa,usa1994,d10,0.29705,High income,United States1994,38.697,25.90496667,3.655762078,524982782,1.287062763,0.0656,0.6422,0.2576,0.39179,0.607954383,,13.484699,75.6195122,1.486653569,21.05545916
Uruguay,1994,ury,ury1994,d10,0.318,High income,Uruguay1994,11.765,25.90496667,2.465129022,3201607,0.991986539,0.3734,0.361,0.0706,0.414,0.516889155,2.271719933,18.288288,73.388,1.342271181,40.14883372
Venezuela,1994,ven,ven1994,d10,0.37399802,Upper middle income,Venezuela1994,15.055,9.671631579,2.711710162,65179056,0.73248211,0.2034,0.4666,0.1174,0.464697624,0.422622114,5.006030083,34.330246,71.2,0.078441233,51.444814
Botswana,1994,bwa,bwa1994,d1,0.009405053,Upper middle income,Botswana1994,8.6235,9.671631579,2.154491035,6031927,1.374856503,0.2704,0.2624,0.0698,0.611423332,0.327377856,,27.582387,55.284,-3.745116496,88.18060973
Burkina Faso,1994,bfa,bfa1994,d1,0.017826742,Low income,Burkina Faso1994,0.868,1.214333333,-0.141563564,9816588,0.922628985,0.0502,0.0458,0.0066,0.491442108,0.529087782,3.451100111,93.222856,49.38,-1.094911302,39.22922224
India,1994,ind,ind1994,d1,0.031104537,Lower middle income,India1994,2.1,3.063071429,0.741937345,4721213874,1.269229172,0.1414,0.2584,0.051,0.329521617,0.641673684,,53.49324,59.84,-0.98607229,20.07814438
Iran,1994,irn,irn1994,d1,0.017826742,Upper middle income,Iran1994,12.158,9.671631579,2.497987389,60590608,0.830188012,0.1892,0.3588,0.0638,0.447032407,0.350364387,,50.6861,67.84,0.484996864,41.6091364
Jamaica,1994,jam,jam1994,d1,0.020175097,Upper middle income,Jamaica1994,8.336,9.671631579,2.120583485,2513049,1.161644883,0.202,0.5582,0.1084,0.408982902,0.541561484,4.064189911,21.111877,74.053,0.582518276,111.4066839
Kenya,1994,ken,ken1994,d1,0.014911542,Lower middle income,Kenya1994,2.142,3.063071429,0.761739972,26950508,0.777977362,0.227,0.3044,0.0422,0.444537949,0.577937901,5.924019814,26.687807,54.31,0.32856039,71.26612523
Namibia,1994,nam,nam1994,d1,0.004708342,Upper middle income,Namibia1994,5.988,9.671631579,1.789757467,1559983,0.791120463,0.226,0.2162,0.04,0.744572803,0.631382525,,34.88976,59.609,-6.923432469,89.49368083
Philippines,1994,phl,phl1994,d1,0.020499008,Lower middle income,Philippines1994,3.8725,3.063071429,1.353900293,136417070,0.640816859,0.298,0.399,0.095,0.448357783,0.443968296,,21.075595,67.962,0.250954746,52.5265038
Russia,1994,rus,rus1994,d1,0.012644164,Upper middle income,Russia1994,13.512,9.671631579,2.60357818,148411855,0.501957111,0.194,0.624,0.171,0.450701488,0.519249141,,21.573145,64.46707317,1.474676992,50.95371265
Thailand,1994,tha,tha1994,d1,0.020256075,Upper middle income,Thailand1994,8.765,9.671631579,2.170766518,117776938,1.764001646,0.5536,0.271,0.0716,0.452393118,0.661368132,3.405230045,23.788382,70.202,-0.523392366,81.24895299
Turkey,1994,tur,tur1994,d1,0.018555542,Upper middle income,Turkey1994,11.594,9.671631579,2.450487723,230256608,1.096606667,0.3902,0.3284,0.076,0.429963043,0.384998113,3.42482996,40.168999,66.377,0.526053204,41.74585234
Botswana,1994,bwa,bwa1994,d2,0.014518536,Upper middle income,Botswana1994,8.6235,9.671631579,2.154491035,6031927,1.374856503,0.2704,0.2624,0.0698,0.611423332,0.327377856,,27.582387,55.284,-3.745116496,88.18060973
Burkina Faso,1994,bfa,bfa1994,d2,0.029096789,Low income,Burkina Faso1994,0.868,1.214333333,-0.141563564,9816588,0.922628985,0.0502,0.0458,0.0066,0.491442108,0.529087782,3.451100111,93.222856,49.38,-1.094911302,39.22922224
India,1994,ind,ind1994,d2,0.047773371,Lower middle income,India1994,2.1,3.063071429,0.741937345,4721213874,1.269229172,0.1414,0.2584,0.051,0.329521617,0.641673684,,53.49324,59.84,-0.98607229,20.07814438
Iran,1994,irn,irn1994,d2,0.028797236,Upper middle income,Iran1994,12.158,9.671631579,2.497987389,60590608,0.830188012,0.1892,0.3588,0.0638,0.447032407,0.350364387,,50.6861,67.84,0.484996864,41.6091364
Jamaica,1994,jam,jam1994,d2,0.034988002,Upper middle income,Jamaica1994,8.336,9.671631579,2.120583485,2513049,1.161644883,0.202,0.5582,0.1084,0.408982902,0.541561484,4.064189911,21.111877,74.053,0.582518276,111.4066839
Kenya,1994,ken,ken1994,d2,0.029496194,Lower middle income,Kenya1994,2.142,3.063071429,0.761739972,26950508,0.777977362,0.227,0.3044,0.0422,0.444537949,0.577937901,5.924019814,26.687807,54.31,0.32856039,71.26612523
Namibia,1994,nam,nam1994,d2,0.004832984,Upper middle income,Namibia1994,5.988,9.671631579,1.789757467,1559983,0.791120463,0.226,0.2162,0.04,0.744572803,0.631382525,,34.88976,59.609,-6.923432469,89.49368083
Philippines,1994,phl,phl1994,d2,0.029995449,Lower middle income,Philippines1994,3.8725,3.063071429,1.353900293,136417070,0.640816859,0.298,0.399,0.095,0.448357783,0.443968296,,21.075595,67.962,0.250954746,52.5265038
Russia,1994,rus,rus1994,d2,0.025801705,Upper middle income,Russia1994,13.512,9.671631579,2.60357818,148411855,0.501957111,0.194,0.624,0.171,0.450701488,0.519249141,,21.573145,64.46707317,1.474676992,50.95371265
Thailand,1994,tha,tha1994,d2,0.032092321,Upper middle income,Thailand1994,8.765,9.671631579,2.170766518,117776938,1.764001646,0.5536,0.271,0.0716,0.452393118,0.661368132,3.405230045,23.788382,70.202,-0.523392366,81.24895299
Turkey,1994,tur,tur1994,d2,0.030594555,Upper middle income,Turkey1994,11.594,9.671631579,2.450487723,230256608,1.096606667,0.3902,0.3284,0.076,0.429963043,0.384998113,3.42482996,40.168999,66.377,0.526053204,41.74585234
Botswana,1994,bwa,bwa1994,d3,0.020528743,Upper middle income,Botswana1994,8.6235,9.671631579,2.154491035,6031927,1.374856503,0.2704,0.2624,0.0698,0.611423332,0.327377856,,27.582387,55.284,-3.745116496,88.18060973
Burkina Faso,1994,bfa,bfa1994,d3,0.036483286,Low income,Burkina Faso1994,0.868,1.214333333,-0.141563564,9816588,0.922628985,0.0502,0.0458,0.0066,0.491442108,0.529087782,3.451100111,93.222856,49.38,-1.094911302,39.22922224
India,1994,ind,ind1994,d3,0.057562045,Lower middle income,India1994,2.1,3.063071429,0.741937345,4721213874,1.269229172,0.1414,0.2584,0.051,0.329521617,0.641673684,,53.49324,59.84,-0.98607229,20.07814438
Iran,1994,irn,irn1994,d3,0.03924874,Upper middle income,Iran1994,12.158,9.671631579,2.497987389,60590608,0.830188012,0.1892,0.3588,0.0638,0.447032407,0.350364387,,50.6861,67.84,0.484996864,41.6091364
Jamaica,1994,jam,jam1994,d3,0.045524193,Upper middle income,Jamaica1994,8.336,9.671631579,2.120583485,2513049,1.161644883,0.202,0.5582,0.1084,0.408982902,0.541561484,4.064189911,21.111877,74.053,0.582518276,111.4066839
Kenya,1994,ken,ken1994,d3,0.041056921,Lower middle income,Kenya1994,2.142,3.063071429,0.761739972,26950508,0.777977362,0.227,0.3044,0.0422,0.444537949,0.577937901,5.924019814,26.687807,54.31,0.32856039,71.26612523
Namibia,1994,nam,nam1994,d3,0.006169655,Upper middle income,Namibia1994,5.988,9.671631579,1.789757467,1559983,0.791120463,0.226,0.2162,0.04,0.744572803,0.631382525,,34.88976,59.609,-6.923432469,89.49368083
Philippines,1994,phl,phl1994,d3,0.038929649,Lower middle income,Philippines1994,3.8725,3.063071429,1.353900293,136417070,0.640816859,0.298,0.399,0.095,0.448357783,0.443968296,,21.075595,67.962,0.250954746,52.5265038
Russia,1994,rus,rus1994,d3,0.038397831,Upper middle income,Russia1994,13.512,9.671631579,2.60357818,148411855,0.501957111,0.194,0.624,0.171,0.450701488,0.519249141,,21.573145,64.46707317,1.474676992,50.95371265
Thailand,1994,tha,tha1994,d3,0.040099649,Upper middle income,Thailand1994,8.765,9.671631579,2.170766518,117776938,1.764001646,0.5536,0.271,0.0716,0.452393118,0.661368132,3.405230045,23.788382,70.202,-0.523392366,81.24895299
Turkey,1994,tur,tur1994,d3,0.041695103,Upper middle income,Turkey1994,11.594,9.671631579,2.450487723,230256608,1.096606667,0.3902,0.3284,0.076,0.429963043,0.384998113,3.42482996,40.168999,66.377,0.526053204,41.74585234
Botswana,1994,bwa,bwa1994,d4,0.028526791,Upper middle income,Botswana1994,8.6235,9.671631579,2.154491035,6031927,1.374856503,0.2704,0.2624,0.0698,0.611423332,0.327377856,,27.582387,55.284,-3.745116496,88.18060973
Burkina Faso,1994,bfa,bfa1994,d4,0.043673067,Low income,Burkina Faso1994,0.868,1.214333333,-0.141563564,9816588,0.922628985,0.0502,0.0458,0.0066,0.491442108,0.529087782,3.451100111,93.222856,49.38,-1.094911302,39.22922224
India,1994,ind,ind1994,d4,0.066280872,Lower middle income,India1994,2.1,3.063071429,0.741937345,4721213874,1.269229172,0.1414,0.2584,0.051,0.329521617,0.641673684,,53.49324,59.84,-0.98607229,20.07814438
Iran,1994,irn,irn1994,d4,0.050380703,Upper middle income,Iran1994,12.158,9.671631579,2.497987389,60590608,0.830188012,0.1892,0.3588,0.0638,0.447032407,0.350364387,,50.6861,67.84,0.484996864,41.6091364
Jamaica,1994,jam,jam1994,d4,0.055790087,Upper middle income,Jamaica1994,8.336,9.671631579,2.120583485,2513049,1.161644883,0.202,0.5582,0.1084,0.408982902,0.541561484,4.064189911,21.111877,74.053,0.582518276,111.4066839
Kenya,1994,ken,ken1994,d4,0.052328081,Lower middle income,Kenya1994,2.142,3.063071429,0.761739972,26950508,0.777977362,0.227,0.3044,0.0422,0.444537949,0.577937901,5.924019814,26.687807,54.31,0.32856039,71.26612523
Namibia,1994,nam,nam1994,d4,0.010134885,Upper middle income,Namibia1994,5.988,9.671631579,1.789757467,1559983,0.791120463,0.226,0.2162,0.04,0.744572803,0.631382525,,34.88976,59.609,-6.923432469,89.49368083
Philippines,1994,phl,phl1994,d4,0.048974263,Lower middle income,Philippines1994,3.8725,3.063071429,1.353900293,136417070,0.640816859,0.298,0.399,0.095,0.448357783,0.443968296,,21.075595,67.962,0.250954746,52.5265038
Russia,1994,rus,rus1994,d4,0.05146258,Upper middle income,Russia1994,13.512,9.671631579,2.60357818,148411855,0.501957111,0.194,0.624,0.171,0.450701488,0.519249141,,21.573145,64.46707317,1.474676992,50.95371265
Thailand,1994,tha,tha1994,d4,0.0486497,Upper middle income,Thailand1994,8.765,9.671631579,2.170766518,117776938,1.764001646,0.5536,0.271,0.0716,0.452393118,0.661368132,3.405230045,23.788382,70.202,-0.523392366,81.24895299
Turkey,1994,tur,tur1994,d4,0.053193583,Upper middle income,Turkey1994,11.594,9.671631579,2.450487723,230256608,1.096606667,0.3902,0.3284,0.076,0.429963043,0.384998113,3.42482996,40.168999,66.377,0.526053204,41.74585234
Botswana,1994,bwa,bwa1994,d5,0.038036847,Upper middle income,Botswana1994,8.6235,9.671631579,2.154491035,6031927,1.374856503,0.2704,0.2624,0.0698,0.611423332,0.327377856,,27.582387,55.284,-3.745116496,88.18060973
Burkina Faso,1994,bfa,bfa1994,d5,0.051877995,Low income,Burkina Faso1994,0.868,1.214333333,-0.141563564,9816588,0.922628985,0.0502,0.0458,0.0066,0.491442108,0.529087782,3.451100111,93.222856,49.38,-1.094911302,39.22922224
India,1994,ind,ind1994,d5,0.075417648,Lower middle income,India1994,2.1,3.063071429,0.741937345,4721213874,1.269229172,0.1414,0.2584,0.051,0.329521617,0.641673684,,53.49324,59.84,-0.98607229,20.07814438
Iran,1994,irn,irn1994,d5,0.062643331,Upper middle income,Iran1994,12.158,9.671631579,2.497987389,60590608,0.830188012,0.1892,0.3588,0.0638,0.447032407,0.350364387,,50.6861,67.84,0.484996864,41.6091364
Jamaica,1994,jam,jam1994,d5,0.066378244,Upper middle income,Jamaica1994,8.336,9.671631579,2.120583485,2513049,1.161644883,0.202,0.5582,0.1084,0.408982902,0.541561484,4.064189911,21.111877,74.053,0.582518276,111.4066839
Kenya,1994,ken,ken1994,d5,0.064181237,Lower middle income,Kenya1994,2.142,3.063071429,0.761739972,26950508,0.777977362,0.227,0.3044,0.0422,0.444537949,0.577937901,5.924019814,26.687807,54.31,0.32856039,71.26612523
Namibia,1994,nam,nam1994,d5,0.015847071,Upper middle income,Namibia1994,5.988,9.671631579,1.789757467,1559983,0.791120463,0.226,0.2162,0.04,0.744572803,0.631382525,,34.88976,59.609,-6.923432469,89.49368083
Philippines,1994,phl,phl1994,d5,0.060446324,Lower middle income,Philippines1994,3.8725,3.063071429,1.353900293,136417070,0.640816859,0.298,0.399,0.095,0.448357783,0.443968296,,21.075595,67.962,0.250954746,52.5265038
Russia,1994,rus,rus1994,d5,0.06506004,Upper middle income,Russia1994,13.512,9.671631579,2.60357818,148411855,0.501957111,0.194,0.624,0.171,0.450701488,0.519249141,,21.573145,64.46707317,1.474676992,50.95371265
Thailand,1994,tha,tha1994,d5,0.058469017,Upper middle income,Thailand1994,8.765,9.671631579,2.170766518,117776938,1.764001646,0.5536,0.271,0.0716,0.452393118,0.661368132,3.405230045,23.788382,70.202,-0.523392366,81.24895299
Turkey,1994,tur,tur1994,d5,0.065389591,Upper middle income,Turkey1994,11.594,9.671631579,2.450487723,230256608,1.096606667,0.3902,0.3284,0.076,0.429963043,0.384998113,3.42482996,40.168999,66.377,0.526053204,41.74585234
Botswana,1994,bwa,bwa1994,d6,0.049827983,Upper middle income,Botswana1994,8.6235,9.671631579,2.154491035,6031927,1.374856503,0.2704,0.2624,0.0698,0.611423332,0.327377856,,27.582387,55.284,-3.745116496,88.18060973
Burkina Faso,1994,bfa,bfa1994,d6,0.063445605,Low income,Burkina Faso1994,0.868,1.214333333,-0.141563564,9816588,0.922628985,0.0502,0.0458,0.0066,0.491442108,0.529087782,3.451100111,93.222856,49.38,-1.094911302,39.22922224
India,1994,ind,ind1994,d6,0.085546812,Lower middle income,India1994,2.1,3.063071429,0.741937345,4721213874,1.269229172,0.1414,0.2584,0.051,0.329521617,0.641673684,,53.49324,59.84,-0.98607229,20.07814438
Iran,1994,irn,irn1994,d6,0.076505128,Upper middle income,Iran1994,12.158,9.671631579,2.497987389,60590608,0.830188012,0.1892,0.3588,0.0638,0.447032407,0.350364387,,50.6861,67.84,0.484996864,41.6091364
Jamaica,1994,jam,jam1994,d6,0.079295624,Upper middle income,Jamaica1994,8.336,9.671631579,2.120583485,2513049,1.161644883,0.202,0.5582,0.1084,0.408982902,0.541561484,4.064189911,21.111877,74.053,0.582518276,111.4066839
Kenya,1994,ken,ken1994,d6,0.077398087,Lower middle income,Kenya1994,2.142,3.063071429,0.761739972,26950508,0.777977362,0.227,0.3044,0.0422,0.444537949,0.577937901,5.924019814,26.687807,54.31,0.32856039,71.26612523
Namibia,1994,nam,nam1994,d6,0.024378656,Upper middle income,Namibia1994,5.988,9.671631579,1.789757467,1559983,0.791120463,0.226,0.2162,0.04,0.744572803,0.631382525,,34.88976,59.609,-6.923432469,89.49368083
Philippines,1994,phl,phl1994,d6,0.074049491,Lower middle income,Philippines1994,3.8725,3.063071429,1.353900293,136417070,0.640816859,0.298,0.399,0.095,0.448357783,0.443968296,,21.075595,67.962,0.250954746,52.5265038
Russia,1994,rus,rus1994,d6,0.080188583,Upper middle income,Russia1994,13.512,9.671631579,2.60357818,148411855,0.501957111,0.194,0.624,0.171,0.450701488,0.519249141,,21.573145,64.46707317,1.474676992,50.95371265
Thailand,1994,tha,tha1994,d6,0.071035755,Upper middle income,Thailand1994,8.765,9.671631579,2.170766518,117776938,1.764001646,0.5536,0.271,0.0716,0.452393118,0.661368132,3.405230045,23.788382,70.202,-0.523392366,81.24895299
Turkey,1994,tur,tur1994,d6,0.079072384,Upper middle income,Turkey1994,11.594,9.671631579,2.450487723,230256608,1.096606667,0.3902,0.3284,0.076,0.429963043,0.384998113,3.42482996,40.168999,66.377,0.526053204,41.74585234
Botswana,1994,bwa,bwa1994,d7,0.06682614,Upper middle income,Botswana1994,8.6235,9.671631579,2.154491035,6031927,1.374856503,0.2704,0.2624,0.0698,0.611423332,0.327377856,,27.582387,55.284,-3.745116496,88.18060973
Burkina Faso,1994,bfa,bfa1994,d7,0.081180097,Low income,Burkina Faso1994,0.868,1.214333333,-0.141563564,9816588,0.922628985,0.0502,0.0458,0.0066,0.491442108,0.529087782,3.451100111,93.222856,49.38,-1.094911302,39.22922224
India,1994,ind,ind1994,d7,0.097959222,Lower middle income,India1994,2.1,3.063071429,0.741937345,4721213874,1.269229172,0.1414,0.2584,0.051,0.329521617,0.641673684,,53.49324,59.84,-0.98607229,20.07814438
Iran,1994,irn,irn1994,d7,0.094098657,Upper middle income,Iran1994,12.158,9.671631579,2.497987389,60590608,0.830188012,0.1892,0.3588,0.0638,0.447032407,0.350364387,,50.6861,67.84,0.484996864,41.6091364
Jamaica,1994,jam,jam1994,d7,0.097411109,Upper middle income,Jamaica1994,8.336,9.671631579,2.120583485,2513049,1.161644883,0.202,0.5582,0.1084,0.408982902,0.541561484,4.064189911,21.111877,74.053,0.582518276,111.4066839
Kenya,1994,ken,ken1994,d7,0.094209073,Lower middle income,Kenya1994,2.142,3.063071429,0.761739972,26950508,0.777977362,0.227,0.3044,0.0422,0.444537949,0.577937901,5.924019814,26.687807,54.31,0.32856039,71.26612523
Namibia,1994,nam,nam1994,d7,0.040547358,Upper middle income,Namibia1994,5.988,9.671631579,1.789757467,1559983,0.791120463,0.226,0.2162,0.04,0.744572803,0.631382525,,34.88976,59.609,-6.923432469,89.49368083
Philippines,1994,phl,phl1994,d7,0.091890357,Lower middle income,Philippines1994,3.8725,3.063071429,1.353900293,136417070,0.640816859,0.298,0.399,0.095,0.448357783,0.443968296,,21.075595,67.962,0.250954746,52.5265038
Russia,1994,rus,rus1994,d7,0.098404844,Upper middle income,Russia1994,13.512,9.671631579,2.60357818,148411855,0.501957111,0.194,0.624,0.171,0.450701488,0.519249141,,21.573145,64.46707317,1.474676992,50.95371265
Thailand,1994,tha,tha1994,d7,0.08890915,Upper middle income,Thailand1994,8.765,9.671631579,2.170766518,117776938,1.764001646,0.5536,0.271,0.0716,0.452393118,0.661368132,3.405230045,23.788382,70.202,-0.523392366,81.24895299
Turkey,1994,tur,tur1994,d7,0.096086128,Upper middle income,Turkey1994,11.594,9.671631579,2.450487723,230256608,1.096606667,0.3902,0.3284,0.076,0.429963043,0.384998113,3.42482996,40.168999,66.377,0.526053204,41.74585234
Botswana,1994,bwa,bwa1994,d8,0.092347268,Upper middle income,Botswana1994,8.6235,9.671631579,2.154491035,6031927,1.374856503,0.2704,0.2624,0.0698,0.611423332,0.327377856,,27.582387,55.284,-3.745116496,88.18060973
Burkina Faso,1994,bfa,bfa1994,d8,0.108298377,Low income,Burkina Faso1994,0.868,1.214333333,-0.141563564,9816588,0.922628985,0.0502,0.0458,0.0066,0.491442108,0.529087782,3.451100111,93.222856,49.38,-1.094911302,39.22922224
India,1994,ind,ind1994,d8,0.115192218,Lower middle income,India1994,2.1,3.063071429,0.741937345,4721213874,1.269229172,0.1414,0.2584,0.051,0.329521617,0.641673684,,53.49324,59.84,-0.98607229,20.07814438
Iran,1994,irn,irn1994,d8,0.118400746,Upper middle income,Iran1994,12.158,9.671631579,2.497987389,60590608,0.830188012,0.1892,0.3588,0.0638,0.447032407,0.350364387,,50.6861,67.84,0.484996864,41.6091364
Jamaica,1994,jam,jam1994,d8,0.121378286,Upper middle income,Jamaica1994,8.336,9.671631579,2.120583485,2513049,1.161644883,0.202,0.5582,0.1084,0.408982902,0.541561484,4.064189911,21.111877,74.053,0.582518276,111.4066839
