"state","year","sce","MODEL","ssp_gdp_pc"
"IL",2020,"SSP2","GCAM-USA",39.28949
"IL",2020,"SSP3","IIASA GDP",39.28949
"IL",2020,"SSP3","OECD Env-Growth",39.28949
"IL",2020,"SSP3","PIK GDP-32",39.28949
"IL",2020,"SSP4","IIASA GDP",39.28949
"IL",2020,"SSP4","OECD Env-Growth",39.28949
"IL",2020,"SSP4","PIK GDP-32",39.28949
"IL",2020,"SSP5","IIASA GDP",39.28949
"IL",2020,"SSP5","OECD Env-Growth",39.28949
"IL",2020,"SSP5","PIK GDP-32",39.28949
"IL",2021,"SSP1","IIASA GDP",39.72891
"IL",2021,"SSP1","OECD Env-Growth",39.91363
"IL",2021,"SSP1","PIK GDP-32",39.65896
"IL",2021,"SSP2","GCAM-USA",39.71892
"IL",2021,"SSP3","IIASA GDP",39.50648
"IL",2021,"SSP3","OECD Env-Growth",39.72683
"IL",2021,"SSP3","PIK GDP-32",39.57301
"IL",2021,"SSP4","IIASA GDP",39.88718
"IL",2021,"SSP4","OECD Env-Growth",39.9336
"IL",2021,"SSP4","PIK GDP-32",40.0471
"IL",2021,"SSP5","IIASA GDP",39.79417
"IL",2021,"SSP5","OECD Env-Growth",40.0255
"IL",2021,"SSP5","PIK GDP-32",39.65691
"IL",2022,"SSP1","IIASA GDP",40.16834
"IL",2022,"SSP1","OECD Env-Growth",40.53777
"IL",2022,"SSP1","PIK GDP-32",40.02843
"IL",2022,"SSP2","GCAM-USA",40.16814
"IL",2022,"SSP3","IIASA GDP",39.72348
"IL",2022,"SSP3","OECD Env-Growth",40.16416
"IL",2022,"SSP3","PIK GDP-32",39.85654
"IL",2022,"SSP4","IIASA GDP",40.48487
"IL",2022,"SSP4","OECD Env-Growth",40.57771
"IL",2022,"SSP4","PIK GDP-32",40.80472
"IL",2022,"SSP5","IIASA GDP",40.29886
"IL",2022,"SSP5","OECD Env-Growth",40.76151
"IL",2022,"SSP5","PIK GDP-32",40.02433
"IL",2023,"SSP1","IIASA GDP",40.60776
"IL",2023,"SSP1","OECD Env-Growth",41.16191
"IL",2023,"SSP1","PIK GDP-32",40.3979
"IL",2023,"SSP2","GCAM-USA",40.63771
"IL",2023,"SSP3","IIASA GDP",39.94048
"IL",2023,"SSP3","OECD Env-Growth",40.6015
"IL",2023,"SSP3","PIK GDP-32",40.14007
"IL",2023,"SSP4","IIASA GDP",41.08257
"IL",2023,"SSP4","OECD Env-Growth",41.22182
"IL",2023,"SSP4","PIK GDP-32",41.56233
"IL",2023,"SSP5","IIASA GDP",40.80354
"IL",2023,"SSP5","OECD Env-Growth",41.49752
"IL",2023,"SSP5","PIK GDP-32",40.39175
"IL",2024,"SSP1","IIASA GDP",41.04719
"IL",2024,"SSP1","OECD Env-Growth",41.78605
"IL",2024,"SSP1","PIK GDP-32",40.76737
"IL",2024,"SSP2","GCAM-USA",41.1282
"IL",2024,"SSP3","IIASA GDP",40.15748
"IL",2024,"SSP3","OECD Env-Growth",41.03884
"IL",2024,"SSP3","PIK GDP-32",40.42359
"IL",2024,"SSP4","IIASA GDP",41.68026
"IL",2024,"SSP4","OECD Env-Growth",41.86593
"IL",2024,"SSP4","PIK GDP-32",42.31994
"IL",2024,"SSP5","IIASA GDP",41.30823
"IL",2024,"SSP5","OECD Env-Growth",42.23353
"IL",2024,"SSP5","PIK GDP-32",40.75918
"IL",2025,"SSP1","IIASA GDP",41.48661
"IL",2025,"SSP1","OECD Env-Growth",42.41019
"IL",2025,"SSP1","PIK GDP-32",41.13684
"IL",2025,"SSP2","GCAM-USA",41.63984
"IL",2025,"SSP3","IIASA GDP",40.37448
"IL",2025,"SSP3","OECD Env-Growth",41.47618
"IL",2025,"SSP3","PIK GDP-32",40.70712
"IL",2025,"SSP4","IIASA GDP",42.27795
"IL",2025,"SSP4","OECD Env-Growth",42.51004
"IL",2025,"SSP4","PIK GDP-32",43.07756
"IL",2025,"SSP5","IIASA GDP",41.81291
"IL",2025,"SSP5","OECD Env-Growth",42.96954
"IL",2025,"SSP5","PIK GDP-32",41.1266
"IL",2026,"SSP1","IIASA GDP",42.10748
"IL",2026,"SSP1","OECD Env-Growth",43.19962
"IL",2026,"SSP1","PIK GDP-32",41.67524
"IL",2026,"SSP2","GCAM-USA",42.17366
"IL",2026,"SSP3","IIASA GDP",40.82477
"IL",2026,"SSP3","OECD Env-Growth",42.03813
"IL",2026,"SSP3","PIK GDP-32",41.16437
"IL",2026,"SSP4","IIASA GDP",42.89193
"IL",2026,"SSP4","OECD Env-Growth",43.35726
"IL",2026,"SSP4","PIK GDP-32",43.78436
"IL",2026,"SSP5","IIASA GDP",42.5773
"IL",2026,"SSP5","OECD Env-Growth",43.93924
"IL",2026,"SSP5","PIK GDP-32",41.75197
"IL",2027,"SSP1","IIASA GDP",42.72835
"IL",2027,"SSP1","OECD Env-Growth",43.98905
"IL",2027,"SSP1","PIK GDP-32",42.21364
"IL",2027,"SSP2","GCAM-USA",42.73035
"IL",2027,"SSP3","IIASA GDP",41.27507
"IL",2027,"SSP3","OECD Env-Growth",42.60007
"IL",2027,"SSP3","PIK GDP-32",41.62162
"IL",2027,"SSP4","IIASA GDP",43.5059
"IL",2027,"SSP4","OECD Env-Growth",44.20449
"IL",2027,"SSP4","PIK GDP-32",44.49117
"IL",2027,"SSP5","IIASA GDP",43.34168
"IL",2027,"SSP5","OECD Env-Growth",44.90893
"IL",2027,"SSP5","PIK GDP-32",42.37734
"IL",2028,"SSP1","IIASA GDP",43.34921
"IL",2028,"SSP1","OECD Env-Growth",44.77847
"IL",2028,"SSP1","PIK GDP-32",42.75203
"IL",2028,"SSP2","GCAM-USA",43.31063
"IL",2028,"SSP3","IIASA GDP",41.72536
"IL",2028,"SSP3","OECD Env-Growth",43.16202
"IL",2028,"SSP3","PIK GDP-32",42.07887
"IL",2028,"SSP4","IIASA GDP",44.11987
"IL",2028,"SSP4","OECD Env-Growth",45.05171
"IL",2028,"SSP4","PIK GDP-32",45.19797
"IL",2028,"SSP5","IIASA GDP",44.10607
"IL",2028,"SSP5","OECD Env-Growth",45.87862
"IL",2028,"SSP5","PIK GDP-32",43.00271
"IL",2029,"SSP1","IIASA GDP",43.97008
"IL",2029,"SSP1","OECD Env-Growth",45.5679
"IL",2029,"SSP1","PIK GDP-32",43.29043
"IL",2029,"SSP2","GCAM-USA",43.91482
"IL",2029,"SSP3","IIASA GDP",42.17566
"IL",2029,"SSP3","OECD Env-Growth",43.72396
"IL",2029,"SSP3","PIK GDP-32",42.53612
"IL",2029,"SSP4","IIASA GDP",44.73384
"IL",2029,"SSP4","OECD Env-Growth",45.89894
"IL",2029,"SSP4","PIK GDP-32",45.90478
"IL",2029,"SSP5","IIASA GDP",44.87046
"IL",2029,"SSP5","OECD Env-Growth",46.84831
"IL",2029,"SSP5","PIK GDP-32",43.62808
"IL",2030,"SSP1","IIASA GDP",44.59095
"IL",2030,"SSP1","OECD Env-Growth",46.35733
"IL",2030,"SSP1","PIK GDP-32",43.82883
"IL",2030,"SSP2","GCAM-USA",44.54411
"IL",2030,"SSP3","IIASA GDP",42.62595
"IL",2030,"SSP3","OECD Env-Growth",44.2859
"IL",2030,"SSP3","PIK GDP-32",42.99337
"IL",2030,"SSP4","IIASA GDP",45.34781
"IL",2030,"SSP4","OECD Env-Growth",46.74616
"IL",2030,"SSP4","PIK GDP-32",46.61158
"IL",2030,"SSP5","IIASA GDP",45.63484
"IL",2030,"SSP5","OECD Env-Growth",47.818
"IL",2030,"SSP5","PIK GDP-32",44.25345
"IL",2031,"SSP1","IIASA GDP",45.20964
"IL",2031,"SSP1","OECD Env-Growth",47.17791
"IL",2031,"SSP1","PIK GDP-32",44.33459
"IL",2031,"SSP2","GCAM-USA",45.05192
"IL",2031,"SSP3","IIASA GDP",43.05644
"IL",2031,"SSP3","OECD Env-Growth",44.83094
"IL",2031,"SSP3","PIK GDP-32",43.37796
"IL",2031,"SSP4","IIASA GDP",45.91558
"IL",2031,"SSP4","OECD Env-Growth",47.63016
"IL",2031,"SSP4","PIK GDP-32",47.28899
"IL",2031,"SSP5","IIASA GDP",46.47817
"IL",2031,"SSP5","OECD Env-Growth",48.88929
"IL",2031,"SSP5","PIK GDP-32",44.92425
"IL",2032,"SSP1","IIASA GDP",45.82833
"IL",2032,"SSP1","OECD Env-Growth",47.99849
"IL",2032,"SSP1","PIK GDP-32",44.84034
"IL",2032,"SSP2","GCAM-USA",45.63399
"IL",2032,"SSP3","IIASA GDP",43.48692
"IL",2032,"SSP3","OECD Env-Growth",45.37597
"IL",2032,"SSP3","PIK GDP-32",43.76255
"IL",2032,"SSP4","IIASA GDP",46.48335
"IL",2032,"SSP4","OECD Env-Growth",48.51416
"IL",2032,"SSP4","PIK GDP-32",47.96639
"IL",2032,"SSP5","IIASA GDP",47.32149
"IL",2032,"SSP5","OECD Env-Growth",49.96058
"IL",2032,"SSP5","PIK GDP-32",45.59506
"IL",2033,"SSP1","IIASA GDP",46.44702
"IL",2033,"SSP1","OECD Env-Growth",48.81907
"IL",2033,"SSP1","PIK GDP-32",45.3461
"IL",2033,"SSP2","GCAM-USA",46.28108
"IL",2033,"SSP3","IIASA GDP",43.91741
"IL",2033,"SSP3","OECD Env-Growth",45.921
"IL",2033,"SSP3","PIK GDP-32",44.14713
"IL",2033,"SSP4","IIASA GDP",47.05111
"IL",2033,"SSP4","OECD Env-Growth",49.39816
"IL",2033,"SSP4","PIK GDP-32",48.64379
"IL",2033,"SSP5","IIASA GDP",48.16482
"IL",2033,"SSP5","OECD Env-Growth",51.03187
"IL",2033,"SSP5","PIK GDP-32",46.26586
"IL",2034,"SSP1","IIASA GDP",47.06571
"IL",2034,"SSP1","OECD Env-Growth",49.63965
"IL",2034,"SSP1","PIK GDP-32",45.85186
"IL",2034,"SSP2","GCAM-USA",46.76842
"IL",2034,"SSP3","IIASA GDP",44.34789
"IL",2034,"SSP3","OECD Env-Growth",46.46603
"IL",2034,"SSP3","PIK GDP-32",44.53172
"IL",2034,"SSP4","IIASA GDP",47.61888
"IL",2034,"SSP4","OECD Env-Growth",50.28216
"IL",2034,"SSP4","PIK GDP-32",49.3212
"IL",2034,"SSP5","IIASA GDP",49.00815
"IL",2034,"SSP5","OECD Env-Growth",52.10317
"IL",2034,"SSP5","PIK GDP-32",46.93666
"IL",2035,"SSP1","IIASA GDP",47.6844
"IL",2035,"SSP1","OECD Env-Growth",50.46024
"IL",2035,"SSP1","PIK GDP-32",46.35761
"IL",2035,"SSP2","GCAM-USA",47.36518
"IL",2035,"SSP3","IIASA GDP",44.77837
"IL",2035,"SSP3","OECD Env-Growth",47.01106
"IL",2035,"SSP3","PIK GDP-32",44.91631
"IL",2035,"SSP4","IIASA GDP",48.18665
"IL",2035,"SSP4","OECD Env-Growth",51.16616
"IL",2035,"SSP4","PIK GDP-32",49.9986
"IL",2035,"SSP5","IIASA GDP",49.85147
"IL",2035,"SSP5","OECD Env-Growth",53.17446
"IL",2035,"SSP5","PIK GDP-32",47.60747
"IL",2036,"SSP1","IIASA GDP",48.37593
"IL",2036,"SSP1","OECD Env-Growth",51.33223
"IL",2036,"SSP1","PIK GDP-32",46.91099
"IL",2036,"SSP2","GCAM-USA",47.94588
"IL",2036,"SSP3","IIASA GDP",45.28448
"IL",2036,"SSP3","OECD Env-Growth",47.62538
"IL",2036,"SSP3","PIK GDP-32",45.30276
"IL",2036,"SSP4","IIASA GDP",48.8141
"IL",2036,"SSP4","OECD Env-Growth",52.10015
"IL",2036,"SSP4","PIK GDP-32",50.73141
"IL",2036,"SSP5","IIASA GDP",50.82751
"IL",2036,"SSP5","OECD Env-Growth",54.32535
"IL",2036,"SSP5","PIK GDP-32",48.40702
"IL",2037,"SSP1","IIASA GDP",49.06747
"IL",2037,"SSP1","OECD Env-Growth",52.20422
"IL",2037,"SSP1","PIK GDP-32",47.46436
"IL",2037,"SSP2","GCAM-USA",48.55383
"IL",2037,"SSP3","IIASA GDP",45.79058
"IL",2037,"SSP3","OECD Env-Growth",48.23971
"IL",2037,"SSP3","PIK GDP-32",45.6892
"IL",2037,"SSP4","IIASA GDP",49.44156
"IL",2037,"SSP4","OECD Env-Growth",53.03414
"IL",2037,"SSP4","PIK GDP-32",51.46422
"IL",2037,"SSP5","IIASA GDP",51.80354
"IL",2037,"SSP5","OECD Env-Growth",55.47624
"IL",2037,"SSP5","PIK GDP-32",49.20657
"IL",2038,"SSP1","IIASA GDP",49.759
"IL",2038,"SSP1","OECD Env-Growth",53.07621
"IL",2038,"SSP1","PIK GDP-32",48.01774
"IL",2038,"SSP2","GCAM-USA",49.27049
"IL",2038,"SSP3","IIASA GDP",46.29668
"IL",2038,"SSP3","OECD Env-Growth",48.85403
"IL",2038,"SSP3","PIK GDP-32",46.07565
"IL",2038,"SSP4","IIASA GDP",50.06902
"IL",2038,"SSP4","OECD Env-Growth",53.96814
"IL",2038,"SSP4","PIK GDP-32",52.19703
"IL",2038,"SSP5","IIASA GDP",52.77957
"IL",2038,"SSP5","OECD Env-Growth",56.62713
"IL",2038,"SSP5","PIK GDP-32",50.00613
"IL",2039,"SSP1","IIASA GDP",50.45054
"IL",2039,"SSP1","OECD Env-Growth",53.94821
"IL",2039,"SSP1","PIK GDP-32",48.57112
"IL",2039,"SSP2","GCAM-USA",49.8908
"IL",2039,"SSP3","IIASA GDP",46.80278
"IL",2039,"SSP3","OECD Env-Growth",49.46836
"IL",2039,"SSP3","PIK GDP-32",46.46209
"IL",2039,"SSP4","IIASA GDP",50.69647
"IL",2039,"SSP4","OECD Env-Growth",54.90213
"IL",2039,"SSP4","PIK GDP-32",52.92984
"IL",2039,"SSP5","IIASA GDP",53.75561
"IL",2039,"SSP5","OECD Env-Growth",57.77802
"IL",2039,"SSP5","PIK GDP-32",50.80568
"IL",2040,"SSP1","IIASA GDP",51.14207
"IL",2040,"SSP1","OECD Env-Growth",54.8202
"IL",2040,"SSP1","PIK GDP-32",49.12449
"IL",2040,"SSP2","GCAM-USA",50.51244
"IL",2040,"SSP3","IIASA GDP",47.30888
"IL",2040,"SSP3","OECD Env-Growth",50.08268
"IL",2040,"SSP3","PIK GDP-32",46.84854
"IL",2040,"SSP4","IIASA GDP",51.32393
"IL",2040,"SSP4","OECD Env-Growth",55.83612
"IL",2040,"SSP4","PIK GDP-32",53.66265
"IL",2040,"SSP5","IIASA GDP",54.73164
"IL",2040,"SSP5","OECD Env-Growth",58.92892
"IL",2040,"SSP5","PIK GDP-32",51.60523
"IL",2041,"SSP1","IIASA GDP",51.93543
"IL",2041,"SSP1","OECD Env-Growth",55.77024
"IL",2041,"SSP1","PIK GDP-32",49.75209
"IL",2041,"SSP2","GCAM-USA",51.24437
"IL",2041,"SSP3","IIASA GDP",47.91815
"IL",2041,"SSP3","OECD Env-Growth",50.79937
"IL",2041,"SSP3","PIK GDP-32",47.2605
"IL",2041,"SSP4","IIASA GDP",52.05271
"IL",2041,"SSP4","OECD Env-Growth",56.85994
"IL",2041,"SSP4","PIK GDP-32",54.47461
"IL",2041,"SSP5","IIASA GDP",55.85768
"IL",2041,"SSP5","OECD Env-Growth",60.22218
"IL",2041,"SSP5","PIK GDP-32",52.55824
"IL",2042,"SSP1","IIASA GDP",52.72879
"IL",2042,"SSP1","OECD Env-Growth",56.72027
"IL",2042,"SSP1","PIK GDP-32",50.37969
"IL",2042,"SSP2","GCAM-USA",51.92336
"IL",2042,"SSP3","IIASA GDP",48.52741
"IL",2042,"SSP3","OECD Env-Growth",51.51605
"IL",2042,"SSP3","PIK GDP-32",47.67246
"IL",2042,"SSP4","IIASA GDP",52.7815
"IL",2042,"SSP4","OECD Env-Growth",57.88375
"IL",2042,"SSP4","PIK GDP-32",55.28656
"IL",2042,"SSP5","IIASA GDP",56.98372
"IL",2042,"SSP5","OECD Env-Growth",61.51545
"IL",2042,"SSP5","PIK GDP-32",53.51124
"IL",2043,"SSP1","IIASA GDP",53.52215
"IL",2043,"SSP1","OECD Env-Growth",57.67031
"IL",2043,"SSP1","PIK GDP-32",51.00728
"IL",2043,"SSP2","GCAM-USA",52.65651
"IL",2043,"SSP3","IIASA GDP",49.13667
"IL",2043,"SSP3","OECD Env-Growth",52.23273
"IL",2043,"SSP3","PIK GDP-32",48.08442
"IL",2043,"SSP4","IIASA GDP",53.51028
"IL",2043,"SSP4","OECD Env-Growth",58.90757
"IL",2043,"SSP4","PIK GDP-32",56.09852
"IL",2043,"SSP5","IIASA GDP",58.10975
"IL",2043,"SSP5","OECD Env-Growth",62.80872
"IL",2043,"SSP5","PIK GDP-32",54.46424
"IL",2044,"SSP1","IIASA GDP",54.31551
"IL",2044,"SSP1","OECD Env-Growth",58.62035
"IL",2044,"SSP1","PIK GDP-32",51.63488
"IL",2044,"SSP2","GCAM-USA",53.35474
"IL",2044,"SSP3","IIASA GDP",49.74594
"IL",2044,"SSP3","OECD Env-Growth",52.94942
"IL",2044,"SSP3","PIK GDP-32",48.49638
"IL",2044,"SSP4","IIASA GDP",54.23906
"IL",2044,"SSP4","OECD Env-Growth",59.93139
"IL",2044,"SSP4","PIK GDP-32",56.91048
"IL",2044,"SSP5","IIASA GDP",59.23579
"IL",2044,"SSP5","OECD Env-Growth",64.10199
"IL",2044,"SSP5","PIK GDP-32",55.41724
"IL",2045,"SSP1","IIASA GDP",55.10886
"IL",2045,"SSP1","OECD Env-Growth",59.57038
"IL",2045,"SSP1","PIK GDP-32",52.26247
"IL",2045,"SSP2","GCAM-USA",54.11665
"IL",2045,"SSP3","IIASA GDP",50.3552
"IL",2045,"SSP3","OECD Env-Growth",53.6661
"IL",2045,"SSP3","PIK GDP-32",48.90835
"IL",2045,"SSP4","IIASA GDP",54.96785
"IL",2045,"SSP4","OECD Env-Growth",60.9552
"IL",2045,"SSP4","PIK GDP-32",57.72243
"IL",2045,"SSP5","IIASA GDP",60.36183
"IL",2045,"SSP5","OECD Env-Growth",65.39525
"IL",2045,"SSP5","PIK GDP-32",56.37024
"IL",2046,"SSP1","IIASA GDP",55.93533
"IL",2046,"SSP1","OECD Env-Growth",60.52201
"IL",2046,"SSP1","PIK GDP-32",52.90532
"IL",2046,"SSP2","GCAM-USA",54.91378
"IL",2046,"SSP3","IIASA GDP",51.00798
"IL",2046,"SSP3","OECD Env-Growth",54.40051
"IL",2046,"SSP3","PIK GDP-32",49.32284
"IL",2046,"SSP4","IIASA GDP",55.73823
"IL",2046,"SSP4","OECD Env-Growth",62.0103
"IL",2046,"SSP4","PIK GDP-32",58.57564
"IL",2046,"SSP5","IIASA GDP",61.55366
"IL",2046,"SSP5","OECD Env-Growth",66.76942
"IL",2046,"SSP5","PIK GDP-32",57.38712
"IL",2047,"SSP1","IIASA GDP",56.76179
"IL",2047,"SSP1","OECD Env-Growth",61.47363
"IL",2047,"SSP1","PIK GDP-32",53.54816
"IL",2047,"SSP2","GCAM-USA",55.56506
"IL",2047,"SSP3","IIASA GDP",51.66077
"IL",2047,"SSP3","OECD Env-Growth",55.13491
"IL",2047,"SSP3","PIK GDP-32",49.73734
"IL",2047,"SSP4","IIASA GDP",56.5086
"IL",2047,"SSP4","OECD Env-Growth",63.06539
"IL",2047,"SSP4","PIK GDP-32",59.42884
"IL",2047,"SSP5","IIASA GDP",62.74549
"IL",2047,"SSP5","OECD Env-Growth",68.14359
"IL",2047,"SSP5","PIK GDP-32",58.40399
"IL",2048,"SSP1","IIASA GDP",57.58825
"IL",2048,"SSP1","OECD Env-Growth",62.42526
"IL",2048,"SSP1","PIK GDP-32",54.191
"IL",2048,"SSP2","GCAM-USA",56.3313
"IL",2048,"SSP3","IIASA GDP",52.31355
"IL",2048,"SSP3","OECD Env-Growth",55.86932
"IL",2048,"SSP3","PIK GDP-32",50.15184
"IL",2048,"SSP4","IIASA GDP",57.27898
"IL",2048,"SSP4","OECD Env-Growth",64.12049
"IL",2048,"SSP4","PIK GDP-32",60.28204
"IL",2048,"SSP5","IIASA GDP",63.93733
"IL",2048,"SSP5","OECD Env-Growth",69.51775
"IL",2048,"SSP5","PIK GDP-32",59.42087
"IL",2049,"SSP1","IIASA GDP",58.41471
"IL",2049,"SSP1","OECD Env-Growth",63.37688
"IL",2049,"SSP1","PIK GDP-32",54.83385
"IL",2049,"SSP2","GCAM-USA",57.07375
"IL",2049,"SSP3","IIASA GDP",52.96634
"IL",2049,"SSP3","OECD Env-Growth",56.60372
"IL",2049,"SSP3","PIK GDP-32",50.56633
"IL",2049,"SSP4","IIASA GDP",58.04935
"IL",2049,"SSP4","OECD Env-Growth",65.17558
"IL",2049,"SSP4","PIK GDP-32",61.13525
"IL",2049,"SSP5","IIASA GDP",65.12916
"IL",2049,"SSP5","OECD Env-Growth",70.89192
"IL",2049,"SSP5","PIK GDP-32",60.43774
"IL",2050,"SSP1","IIASA GDP",59.24117
"IL",2050,"SSP1","OECD Env-Growth",64.32851
"IL",2050,"SSP1","PIK GDP-32",55.47669
"IL",2050,"SSP2","GCAM-USA",57.83055
"IL",2050,"SSP3","IIASA GDP",53.61912
"IL",2050,"SSP3","OECD Env-Growth",57.33813
"IL",2050,"SSP3","PIK GDP-32",50.98083
"IL",2050,"SSP4","IIASA GDP",58.81973
"IL",2050,"SSP4","OECD Env-Growth",66.23068
"IL",2050,"SSP4","PIK GDP-32",61.98845
"IL",2050,"SSP5","IIASA GDP",66.32099
"IL",2050,"SSP5","OECD Env-Growth",72.26609
"IL",2050,"SSP5","PIK GDP-32",61.45461
"IL",2051,"SSP1","IIASA GDP",60.09623
"IL",2051,"SSP1","OECD Env-Growth",65.28925
"IL",2051,"SSP1","PIK GDP-32",56.13433
"IL",2051,"SSP2","GCAM-USA",58.58871
"IL",2051,"SSP3","IIASA GDP",54.31267
"IL",2051,"SSP3","OECD Env-Growth",58.07243
"IL",2051,"SSP3","PIK GDP-32",51.39545
"IL",2051,"SSP4","IIASA GDP",59.62758
"IL",2051,"SSP4","OECD Env-Growth",67.32234
"IL",2051,"SSP4","PIK GDP-32",62.86218
"IL",2051,"SSP5","IIASA GDP",67.57688
"IL",2051,"SSP5","OECD Env-Growth",73.73807
"IL",2051,"SSP5","PIK GDP-32",62.55142
"IL",2052,"SSP1","IIASA GDP",60.95129
"IL",2052,"SSP1","OECD Env-Growth",66.25
"IL",2052,"SSP1","PIK GDP-32",56.79196
"IL",2052,"SSP2","GCAM-USA",59.34802
"IL",2052,"SSP3","IIASA GDP",55.00622
"IL",2052,"SSP3","OECD Env-Growth",58.80674
"IL",2052,"SSP3","PIK GDP-32",51.81007
"IL",2052,"SSP4","IIASA GDP",60.43543
"IL",2052,"SSP4","OECD Env-Growth",68.414
"IL",2052,"SSP4","PIK GDP-32",63.73592
"IL",2052,"SSP5","IIASA GDP",68.83276
"IL",2052,"SSP5","OECD Env-Growth",75.21005
"IL",2052,"SSP5","PIK GDP-32",63.64823
"IL",2053,"SSP1","IIASA GDP",61.80635
"IL",2053,"SSP1","OECD Env-Growth",67.21074
"IL",2053,"SSP1","PIK GDP-32",57.4496
"IL",2053,"SSP2","GCAM-USA",60.10826
"IL",2053,"SSP3","IIASA GDP",55.69977
"IL",2053,"SSP3","OECD Env-Growth",59.54104
"IL",2053,"SSP3","PIK GDP-32",52.22468
"IL",2053,"SSP4","IIASA GDP",61.24328
"IL",2053,"SSP4","OECD Env-Growth",69.50565
"IL",2053,"SSP4","PIK GDP-32",64.60965
"IL",2053,"SSP5","IIASA GDP",70.08865
"IL",2053,"SSP5","OECD Env-Growth",76.68203
"IL",2053,"SSP5","PIK GDP-32",64.74504
"IL",2054,"SSP1","IIASA GDP",62.66141
"IL",2054,"SSP1","OECD Env-Growth",68.17149
"IL",2054,"SSP1","PIK GDP-32",58.10723
"IL",2054,"SSP2","GCAM-USA",60.86863
"IL",2054,"SSP3","IIASA GDP",56.39332
"IL",2054,"SSP3","OECD Env-Growth",60.27535
"IL",2054,"SSP3","PIK GDP-32",52.6393
"IL",2054,"SSP4","IIASA GDP",62.05114
"IL",2054,"SSP4","OECD Env-Growth",70.59731
"IL",2054,"SSP4","PIK GDP-32",65.48338
"IL",2054,"SSP5","IIASA GDP",71.34454
"IL",2054,"SSP5","OECD Env-Growth",78.15402
"IL",2054,"SSP5","PIK GDP-32",65.84185
"IL",2055,"SSP1","IIASA GDP",63.51647
"IL",2055,"SSP1","OECD Env-Growth",69.13224
"IL",2055,"SSP1","PIK GDP-32",58.76487
"IL",2055,"SSP2","GCAM-USA",61.62949
"IL",2055,"SSP3","IIASA GDP",57.08687
"IL",2055,"SSP3","OECD Env-Growth",61.00966
"IL",2055,"SSP3","PIK GDP-32",53.05392
"IL",2055,"SSP4","IIASA GDP",62.85899
"IL",2055,"SSP4","OECD Env-Growth",71.68897
"IL",2055,"SSP4","PIK GDP-32",66.35712
"IL",2055,"SSP5","IIASA GDP",72.60042
"IL",2055,"SSP5","OECD Env-Growth",79.626
"IL",2055,"SSP5","PIK GDP-32",66.93867
"IL",2056,"SSP1","IIASA GDP",64.38023
"IL",2056,"SSP1","OECD Env-Growth",70.09471
"IL",2056,"SSP1","PIK GDP-32",59.41629
"IL",2056,"SSP2","GCAM-USA",62.39062
"IL",2056,"SSP3","IIASA GDP",57.80271
"IL",2056,"SSP3","OECD Env-Growth",61.7203
"IL",2056,"SSP3","PIK GDP-32",53.43707
"IL",2056,"SSP4","IIASA GDP",63.68308
"IL",2056,"SSP4","OECD Env-Growth",72.81615
"IL",2056,"SSP4","PIK GDP-32",67.22052
"IL",2056,"SSP5","IIASA GDP",73.91017
"IL",2056,"SSP5","OECD Env-Growth",81.19313
"IL",2056,"SSP5","PIK GDP-32",68.13551
"IL",2057,"SSP1","IIASA GDP",65.24399
"IL",2057,"SSP1","OECD Env-Growth",71.05719
"IL",2057,"SSP1","PIK GDP-32",60.06771
"IL",2057,"SSP2","GCAM-USA",63.15178
"IL",2057,"SSP3","IIASA GDP",58.51855
"IL",2057,"SSP3","OECD Env-Growth",62.43094
"IL",2057,"SSP3","PIK GDP-32",53.82023
"IL",2057,"SSP4","IIASA GDP",64.50717
"IL",2057,"SSP4","OECD Env-Growth",73.94332
"IL",2057,"SSP4","PIK GDP-32",68.08393
"IL",2057,"SSP5","IIASA GDP",75.21991
"IL",2057,"SSP5","OECD Env-Growth",82.76026
"IL",2057,"SSP5","PIK GDP-32",69.33235
"IL",2058,"SSP1","IIASA GDP",66.10774
"IL",2058,"SSP1","OECD Env-Growth",72.01967
"IL",2058,"SSP1","PIK GDP-32",60.71913
"IL",2058,"SSP2","GCAM-USA",63.91276
"IL",2058,"SSP3","IIASA GDP",59.23439
"IL",2058,"SSP3","OECD Env-Growth",63.14158
"IL",2058,"SSP3","PIK GDP-32",54.20338
"IL",2058,"SSP4","IIASA GDP",65.33126
"IL",2058,"SSP4","OECD Env-Growth",75.0705
"IL",2058,"SSP4","PIK GDP-32",68.94734
"IL",2058,"SSP5","IIASA GDP",76.52966
"IL",2058,"SSP5","OECD Env-Growth",84.32739
"IL",2058,"SSP5","PIK GDP-32",70.52919
"IL",2059,"SSP1","IIASA GDP",66.9715
"IL",2059,"SSP1","OECD Env-Growth",72.98214
"IL",2059,"SSP1","PIK GDP-32",61.37055
"IL",2059,"SSP2","GCAM-USA",64.67332
"IL",2059,"SSP3","IIASA GDP",59.95023
"IL",2059,"SSP3","OECD Env-Growth",63.85223
"IL",2059,"SSP3","PIK GDP-32",54.58654
"IL",2059,"SSP4","IIASA GDP",66.15536
"IL",2059,"SSP4","OECD Env-Growth",76.19768
"IL",2059,"SSP4","PIK GDP-32",69.81075
"IL",2059,"SSP5","IIASA GDP",77.8394
"IL",2059,"SSP5","OECD Env-Growth",85.89453
"IL",2059,"SSP5","PIK GDP-32",71.72603
"IL",2060,"SSP1","IIASA GDP",67.83526
"IL",2060,"SSP1","OECD Env-Growth",73.94462
